system:time_start,COD Var.,NDVI,NDVI,NDVI,NDVI,NDVI,,NDVI,NDVI,NDVI,NDVI,NDVI,,
20-Nov-16,1,0.388,0.388,0.294,0.294,0.257,,0.24,0.24,0.245,0.275,0.256,,
21-Nov-16,1,0.387,0.387,0.295,0.295,0.257,,0.24,0.24,0.244,0.276,0.257,,
22-Nov-16,1,0.387,0.387,0.293,0.293,0.263,,0.24,0.24,0.256,0.281,0.257,,
23-Nov-16,1,0.4,0.4,0.288,0.288,0.269,,0.243,0.243,0.247,0.279,0.262,,
24-Nov-16,1,0.406,0.406,0.288,0.288,0.274,,0.242,0.242,0.252,0.28,0.263,,
25-Nov-16,1,0.412,0.412,0.289,0.289,0.275,,0.241,0.241,0.246,0.279,0.262,,
26-Nov-16,1,0.403,0.403,0.29,0.29,0.279,,0.238,0.238,0.253,0.276,0.264,,
27-Nov-16,1,0.403,0.403,0.291,0.291,0.28,,0.238,0.238,0.253,0.275,0.264,,
28-Nov-16,1,0.413,0.413,0.292,0.292,0.285,,0.239,0.239,0.248,0.277,0.262,,
29-Nov-16,1,0.413,0.413,0.292,0.292,0.286,,0.239,0.239,0.248,0.277,0.262,,
30-Nov-16,1,0.414,0.414,0.292,0.292,0.286,,0.236,0.236,0.252,0.274,0.264,,
1-Dec-16,1,0.406,0.406,0.292,0.292,0.282,,0.234,0.234,0.251,0.282,0.27,,
2-Dec-16,1,0.405,0.405,0.292,0.292,0.282,,0.234,0.234,0.251,0.283,0.271,,
3-Dec-16,1,0.402,0.402,0.29,0.29,0.288,,0.231,0.231,0.25,0.283,0.271,,
4-Dec-16,1,0.401,0.401,0.29,0.29,0.288,,0.23,0.23,0.252,0.282,0.27,,
5-Dec-16,1,0.4,0.4,0.29,0.29,0.288,,0.23,0.23,0.252,0.282,0.27,,
6-Dec-16,1,0.399,0.399,0.29,0.29,0.288,,0.23,0.23,0.252,0.282,0.275,,
7-Dec-16,1,0.392,0.392,0.287,0.287,0.283,,0.23,0.23,0.252,0.283,0.276,,
8-Dec-16,1,0.385,0.385,0.287,0.287,0.283,,0.228,0.228,0.25,0.282,0.282,,
9-Dec-16,1,0.38,0.38,0.29,0.29,0.281,,0.225,0.225,0.255,0.288,0.282,,
10-Dec-16,1,0.332,0.332,0.289,0.289,0.269,,0.224,0.224,0.24,0.272,0.276,,
11-Dec-16,1,0.312,0.312,0.288,0.288,0.258,,0.23,0.23,0.244,0.274,0.278,,
12-Dec-16,1,0.319,0.319,0.287,0.287,0.258,,0.219,0.219,0.241,0.276,0.269,,
13-Dec-16,1,0.315,0.315,0.282,0.282,0.258,,0.219,0.219,0.241,0.274,0.271,,
14-Dec-16,1,0.317,0.317,0.283,0.283,0.258,,0.22,0.22,0.241,0.274,0.27,,
15-Dec-16,1,0.318,0.318,0.283,0.283,0.258,,0.219,0.219,0.241,0.273,0.27,,
16-Dec-16,1,0.318,0.318,0.283,0.283,0.258,,0.219,0.219,0.242,0.272,0.27,,
17-Dec-16,1,0.372,0.372,0.296,0.296,0.257,,0.218,0.218,0.254,0.256,0.262,,
18-Dec-16,1,0.373,0.373,0.289,0.289,0.27,,0.218,0.218,0.255,0.253,0.265,,
19-Dec-16,1,0.375,0.375,0.289,0.289,0.27,,0.218,0.218,0.255,0.252,0.265,,
20-Dec-16,1,0.374,0.374,0.2,0.2,0.272,,0.221,0.221,0.253,0.252,0.265,,
21-Dec-16,1,0.339,0.339,0.285,0.285,0.276,,0.221,0.221,0.252,0.252,0.267,,
22-Dec-16,1,0.339,0.339,0.284,0.284,0.277,,0.221,0.221,0.252,0.252,0.267,,
23-Dec-16,1,0.343,0.343,0.289,0.289,0.286,,0.219,0.219,0.251,0.252,0.267,,
24-Dec-16,1,0.344,0.344,,,0.287,,0.219,0.219,0.251,0.252,0.268,,
25-Dec-16,1,0.335,0.335,0.291,0.291,0.282,,0.219,0.219,0.251,0.252,0.268,,
26-Dec-16,1,0.356,0.356,0.361,0.361,0.283,,0.222,0.222,0.25,0.251,0.267,,
27-Dec-16,1,0.355,0.355,0.367,0.367,0.286,,0.22,0.22,0.257,0.25,0.267,,
28-Dec-16,1,0.334,0.334,0.368,0.368,0.289,,0.242,0.242,0.257,0.249,0.268,,
29-Dec-16,1,0.334,0.334,0.367,0.367,0.297,,0.243,0.243,0.251,0.252,0.269,,
30-Dec-16,1,0.333,0.333,0.367,0.367,0.297,,0.244,0.244,0.251,0.252,0.269,,
31-Dec-16,1,0.332,0.332,0.367,0.367,0.296,,0.244,0.244,0.251,0.251,0.269,,
1-Jan-17,1,0.32,0.32,0.362,0.362,0.293,,0.215,0.215,0.271,0.255,0.261,,
2-Jan-17,1,0.319,0.319,0.362,0.362,0.293,,0.24,0.24,0.271,0.255,0.269,,
3-Jan-17,1,0.318,0.318,0.362,0.362,0.287,,0.239,0.239,0.27,0.26,0.259,,
4-Jan-17,1,0.317,0.317,0.362,0.362,0.287,,0.239,0.239,0.268,0.275,0.271,,
5-Jan-17,1,0.317,0.317,0.348,0.348,0.279,,0.246,0.246,0.269,0.276,0.27,,
6-Jan-17,1,0.295,0.295,0.344,0.344,0.272,,0.252,0.252,0.276,0.279,0.27,,
7-Jan-17,1,0.347,0.347,0.348,0.348,0.27,,0.25,0.25,0.29,0.271,0.268,,
8-Jan-17,1,0.347,0.347,0.349,0.349,0.27,,0.238,0.238,0.29,0.268,0.268,,
9-Jan-17,1,0.345,0.345,0.348,0.348,0.277,,0.238,0.238,0.284,0.278,0.277,,
10-Jan-17,1,0.32,0.32,0.378,0.378,0.291,,0.237,0.237,0.275,0.298,0.271,,
11-Jan-17,1,0.32,0.32,0.379,0.379,0.291,,0.237,0.237,0.274,0.299,0.272,,
12-Jan-17,1,0.32,0.32,0.379,0.379,0.291,,0.237,0.237,0.274,0.299,0.272,,
13-Jan-17,1,0.32,0.32,0.38,0.38,0.291,,0.237,0.237,0.273,0.299,0.272,,
14-Jan-17,1,0.357,0.357,0.381,0.381,0.3,,0.237,0.237,0.273,0.3,0.271,,
15-Jan-17,1,0.356,0.356,0.382,0.382,0.3,,0.237,0.237,0.272,0.301,0.271,,
16-Jan-17,1,0.354,0.354,0.382,0.382,0.301,,0.237,0.237,0.272,0.301,0.271,,
17-Jan-17,1,0.361,0.361,0.381,0.381,0.331,,0.237,0.237,0.266,0.308,0.281,,
18-Jan-17,1,0.331,0.331,0.317,0.317,0.314,,0.234,0.234,0.263,0.297,0.287,,
19-Jan-17,1,0.32,0.32,0.315,0.315,0.31,,0.229,0.229,0.261,0.294,0.287,,
20-Jan-17,1,0.336,0.336,0.313,0.313,0.302,,0.222,0.222,0.261,0.275,0.279,,
21-Jan-17,1,0.336,0.336,0.312,0.312,0.302,,0.221,0.221,0.261,0.274,0.278,,
22-Jan-17,1,0.337,0.337,0.313,0.313,0.297,,0.224,0.224,0.261,0.275,0.278,,
23-Jan-17,1,0.332,0.332,0.313,0.313,0.297,,0.219,0.219,0.257,0.274,0.277,,
24-Jan-17,1,0.342,0.342,0.31,0.31,0.291,,0.218,0.218,0.257,0.273,0.272,,
25-Jan-17,1,0.345,0.345,0.305,0.305,0.286,,0.219,0.219,0.259,0.266,0.268,,
26-Jan-17,1,0.35,0.35,0.3,0.3,0.278,,0.219,0.219,0.259,0.259,0.267,,
27-Jan-17,1,0.35,0.35,0.3,0.3,0.277,,0.218,0.218,0.259,0.258,0.267,,
28-Jan-17,1,0.351,0.351,0.299,0.299,0.276,,0.218,0.218,0.258,0.258,0.266,,
29-Jan-17,1,0.351,0.351,0.299,0.299,0.275,,0.217,0.217,0.258,0.257,0.266,,
30-Jan-17,1,0.318,0.318,0.298,0.298,0.274,,0.216,0.216,0.257,0.256,0.265,,
31-Jan-17,1,0.317,0.317,0.297,0.297,0.273,,0.216,0.216,0.258,0.256,0.265,,
1-Feb-17,1,0.316,0.316,0.296,0.296,0.272,,0.215,0.215,0.257,0.255,0.265,,
2-Feb-17,1,0.32,0.32,0.296,0.296,0.272,,0.215,0.215,0.257,0.239,0.259,,
3-Feb-17,1,0.319,0.319,0.293,0.293,0.273,,0.214,0.214,0.26,0.241,0.256,,
4-Feb-17,1,0.32,0.32,0.294,0.294,0.274,,0.211,0.211,0.26,0.241,0.254,,
5-Feb-17,1,0.322,0.322,0.301,0.301,0.269,,0.215,0.215,0.253,0.259,0.263,,
6-Feb-17,1,0.353,0.353,0.303,0.303,0.269,,0.214,0.214,0.253,0.265,0.263,,
7-Feb-17,1,0.376,0.376,0.306,0.306,0.274,,0.212,0.212,0.257,0.257,0.266,,
8-Feb-17,1,0.381,0.381,0.309,0.309,0.278,,0.215,0.215,0.257,0.267,0.273,,
9-Feb-17,1,0.363,0.363,0.317,0.317,0.285,,0.228,0.228,0.256,0.273,0.282,,
10-Feb-17,1,0.348,0.348,0.319,0.319,0.288,,,,0.256,0.273,0.282,,
11-Feb-17,1,0.346,0.346,0.318,0.318,0.287,,,,0.256,0.273,0.282,,
12-Feb-17,1,0.345,0.345,0.318,0.318,0.286,,,,0.256,0.272,0.281,,
13-Feb-17,1,0.343,0.343,0.318,0.318,0.285,,,,0.255,0.272,0.281,,
14-Feb-17,1,0.342,0.342,0.317,0.317,0.285,,,,0.255,0.271,0.281,,
15-Feb-17,1,0.34,0.34,0.317,0.317,0.284,,,,0.248,0.273,0.281,,
16-Feb-17,1,0.328,0.328,0.319,0.319,0.283,,0.238,0.238,0.242,0.265,0.282,,
17-Feb-17,1,0.368,0.368,0.32,0.32,0.288,,0.237,0.237,0.241,0.264,0.282,,
18-Feb-17,1,0.361,0.361,0.323,0.323,0.29,,0.235,0.235,0.24,0.263,0.282,,
19-Feb-17,1,0.36,0.36,0.322,0.322,0.291,,0.235,0.235,0.238,0.262,0.282,,
20-Feb-17,1,0.359,0.359,0.322,0.322,0.291,,0.234,0.234,0.237,0.261,0.282,,
21-Feb-17,1,0.377,0.377,0.324,0.324,0.297,,0.23,0.23,0.231,0.243,0.282,,
22-Feb-17,1,0.39,0.39,0.325,0.325,0.296,,0.229,0.229,0.23,0.245,0.284,,
23-Feb-17,1,0.389,0.389,0.324,0.324,0.291,,0.221,0.221,0.238,0.232,0.285,,
24-Feb-17,1,0.401,0.401,0.324,0.324,0.291,,0.221,0.221,0.244,0.217,0.285,,
25-Feb-17,1,0.41,0.41,0.323,0.323,0.293,,0.22,0.22,0.244,0.215,0.286,,
26-Feb-17,1,0.41,0.41,0.322,0.322,0.291,,0.219,0.219,0.245,0.214,0.285,,
27-Feb-17,1,0.455,0.455,0.33,0.33,0.303,,0.218,0.218,0.261,0.235,0.279,,
28-Feb-17,1,0.43,0.43,0.33,0.33,0.294,,0.222,0.222,0.262,0.245,0.281,,
1-Mar-17,1,0.413,0.413,0.335,0.335,0.295,,0.238,0.238,0.264,0.248,0.282,,
2-Mar-17,1,0.422,0.422,0.334,0.334,0.298,,0.238,0.238,0.264,0.251,0.279,,
3-Mar-17,1,0.422,0.422,0.335,0.335,0.297,,0.238,0.238,0.264,0.25,0.279,,
4-Mar-17,1,0.426,0.426,0.334,0.334,0.3,,0.242,0.242,0.267,0.25,0.274,,
5-Mar-17,1,0.407,0.407,0.337,0.337,0.302,,0.242,0.242,0.267,0.25,0.273,,
6-Mar-17,1,0.411,0.411,0.334,0.334,0.3,,0.24,0.24,0.266,0.249,0.273,,
7-Mar-17,1,0.409,0.409,0.333,0.333,0.3,,0.238,0.238,0.266,0.25,0.273,,
8-Mar-17,1,0.408,0.408,0.333,0.333,0.3,,0.237,0.237,0.266,0.249,0.272,,
9-Mar-17,1,0.394,0.394,0.331,0.331,0.306,,0.236,0.236,0.264,0.25,0.271,,
10-Mar-17,1,0.388,0.388,0.331,0.331,0.308,,0.235,0.235,0.264,0.248,0.27,,
11-Mar-17,1,0.382,0.382,0.331,0.331,0.31,,0.237,0.237,0.265,0.249,0.272,,
12-Mar-17,1,0.381,0.381,0.329,0.329,0.309,,0.238,0.238,0.261,0.249,0.271,,
13-Mar-17,1,0.379,0.379,0.329,0.329,0.31,,0.238,0.238,0.26,0.247,0.27,,
14-Mar-17,1,0.378,0.378,0.328,0.328,0.31,,0.238,0.238,0.259,0.247,0.27,,
15-Mar-17,1,0.329,0.329,0.322,0.322,0.304,,0.238,0.238,0.257,0.263,0.271,,
16-Mar-17,1,0.343,0.343,0.318,0.318,0.313,,0.231,0.231,0.258,0.248,0.26,,
17-Mar-17,1,0.369,0.369,0.32,0.32,0.312,,0.24,0.24,0.252,0.261,0.252,,
18-Mar-17,1,0.361,0.361,0.32,0.32,0.311,,0.242,0.242,0.251,0.259,0.255,,
19-Mar-17,1,0.361,0.361,0.32,0.32,0.311,,0.242,0.242,0.25,0.259,0.254,,
20-Mar-17,1,0.358,0.358,0.326,0.326,0.318,,0.242,0.242,0.248,0.258,0.257,,
21-Mar-17,1,0.381,0.381,0.317,0.317,0.325,,0.239,0.239,0.254,0.259,0.255,,
22-Mar-17,1,0.38,0.38,0.318,0.318,0.316,,0.24,0.24,0.253,0.254,0.259,,
23-Mar-17,1,0.38,0.38,0.314,0.314,0.313,,0.246,0.246,0.256,0.254,0.259,,
24-Mar-17,1,0.376,0.376,0.315,0.315,0.31,,0.246,0.246,0.258,0.254,0.259,,
25-Mar-17,1,0.379,0.379,0.315,0.315,0.309,,0.249,0.249,0.258,0.251,0.253,,
26-Mar-17,1,0.378,0.378,0.314,0.314,0.31,,0.249,0.249,0.258,0.25,0.253,,
27-Mar-17,1,0.379,0.379,0.314,0.314,0.311,,0.249,0.249,0.257,0.251,0.251,,
28-Mar-17,1,0.38,0.38,0.313,0.313,0.311,,0.249,0.249,0.261,0.25,0.25,,
29-Mar-17,1,0.37,0.37,0.311,0.311,0.311,,0.249,0.249,0.262,0.25,0.251,,
30-Mar-17,1,0.369,0.369,0.311,0.311,0.311,,0.249,0.249,0.262,0.249,0.25,,
31-Mar-17,1,0.368,0.368,0.31,0.31,0.311,,0.249,0.249,0.262,0.249,0.25,,
1-Apr-17,1,0.369,0.369,0.311,0.311,0.312,,0.249,0.249,0.262,0.255,0.25,,
2-Apr-17,1,0.362,0.362,0.307,0.307,0.314,,0.248,0.248,0.261,0.232,0.251,,
3-Apr-17,1,0.368,0.368,0.307,0.307,0.31,,0.226,0.226,0.259,0.227,0.249,,
4-Apr-17,1,0.38,0.38,0.306,0.306,0.31,,0.223,0.223,0.258,0.227,0.249,,
5-Apr-17,1,0.396,0.396,0.304,0.304,0.308,,0.226,0.226,0.258,0.218,0.248,,
6-Apr-17,1,0.384,0.384,0.309,0.309,0.304,,0.228,0.228,0.25,0.217,0.247,,
7-Apr-17,1,0.392,0.392,0.3,0.3,0.307,,0.236,0.236,0.255,0.218,0.244,,
8-Apr-17,1,0.393,0.393,0.308,0.308,0.302,,0.251,0.251,0.265,0.216,0.255,,
9-Apr-17,1,0.389,0.389,0.306,0.306,0.312,,0.251,0.251,0.264,0.215,0.255,,
10-Apr-17,1,0.389,0.389,0.307,0.307,0.311,,0.248,0.248,0.262,0.217,0.257,,
11-Apr-17,1,0.389,0.389,0.308,0.308,0.313,,0.248,0.248,0.262,0.217,0.257,,
12-Apr-17,1,0.387,0.387,0.308,0.308,0.314,,0.248,0.248,0.268,0.216,0.257,,
13-Apr-17,1,0.386,0.386,0.308,0.308,0.315,,0.247,0.247,0.268,0.218,0.257,,
14-Apr-17,1,0.381,0.381,0.309,0.309,0.313,,0.25,0.25,0.266,0.217,0.255,,
15-Apr-17,1,0.388,0.388,0.308,0.308,0.308,,0.25,0.25,0.262,0.222,0.253,,
16-Apr-17,1,0.38,0.38,0.309,0.309,0.31,,0.26,0.26,0.259,0.223,0.251,,
17-Apr-17,1,0.379,0.379,0.309,0.309,0.31,,0.26,0.26,0.259,0.223,0.252,,
18-Apr-17,1,0.378,0.378,0.309,0.309,0.307,,0.261,0.261,0.259,0.223,0.252,,
19-Apr-17,1,0.379,0.379,0.308,0.308,0.312,,0.258,0.258,0.261,0.223,0.252,,
20-Apr-17,1,0.367,0.367,0.308,0.308,0.312,,0.257,0.257,0.261,0.223,0.251,,
21-Apr-17,1,0.362,0.362,0.305,0.305,0.309,,0.261,0.261,0.263,0.236,0.247,,
22-Apr-17,1,0.362,0.362,0.304,0.304,0.309,,0.261,0.261,0.263,0.236,0.247,,
23-Apr-17,1,0.35,0.35,0.3,0.3,0.309,,0.269,0.269,0.266,0.235,0.246,,
24-Apr-17,1,0.351,0.351,0.299,0.299,0.3,,0.269,0.269,0.268,0.232,0.24,,
25-Apr-17,1,0.347,0.347,0.298,0.298,0.292,,0.27,0.27,0.268,0.232,0.24,,
26-Apr-17,1,0.34,0.34,0.297,0.297,0.289,,0.266,0.266,0.268,0.227,0.235,,
27-Apr-17,1,0.342,0.342,0.294,0.294,0.282,,0.267,0.267,0.268,0.226,0.235,,
28-Apr-17,1,0.341,0.341,0.293,0.293,0.281,,0.268,0.268,0.266,0.239,0.233,,
29-Apr-17,1,0.34,0.34,0.293,0.293,0.28,,0.268,0.268,0.265,0.239,0.232,,
30-Apr-17,1,0.346,0.346,0.29,0.29,0.278,,0.273,0.273,0.263,0.24,0.229,,
1-May-17,1,0.343,0.343,0.292,0.292,0.276,,0.273,0.273,0.265,0.237,0.228,,
2-May-17,1,0.344,0.344,0.288,0.288,0.275,,0.279,0.279,0.264,0.237,0.226,,
3-May-17,1,0.344,0.344,0.287,0.287,0.275,,0.278,0.278,0.264,0.236,0.226,,
4-May-17,1,0.351,0.351,0.287,0.287,0.275,,0.278,0.278,0.264,0.236,0.225,,
5-May-17,1,0.36,0.36,0.289,0.289,0.275,,0.282,0.282,0.265,0.239,0.23,,
6-May-17,1,0.361,0.361,0.289,0.289,0.275,,0.282,0.282,0.266,0.238,0.23,,
7-May-17,1,0.357,0.357,0.291,0.291,0.275,,0.279,0.279,0.267,0.243,0.229,,
8-May-17,1,0.355,0.355,0.293,0.293,0.275,,0.28,0.28,0.267,0.243,0.229,,
9-May-17,1,0.375,0.375,0.298,0.298,0.269,,0.273,0.273,0.265,0.241,0.23,,
10-May-17,1,0.37,0.37,0.301,0.301,0.277,,0.272,0.272,0.269,0.242,0.231,,
11-May-17,1,0.395,0.395,0.3,0.3,0.278,,0.273,0.273,0.269,0.243,0.231,,
12-May-17,1,0.423,0.423,0.294,0.294,0.28,,0.299,0.299,0.27,0.249,0.235,,
13-May-17,1,0.445,0.445,0.298,0.298,0.29,,0.299,0.299,0.26,0.244,0.233,,
14-May-17,1,0.432,0.432,0.305,0.305,0.288,,0.279,0.279,0.261,0.252,0.245,,
15-May-17,1,0.432,0.432,0.305,0.305,0.289,,0.279,0.279,0.261,0.251,0.245,,
16-May-17,1,0.428,0.428,0.3,0.3,0.289,,0.282,0.282,0.263,0.246,0.245,,
17-May-17,1,0.415,0.415,0.302,0.302,0.289,,0.282,0.282,0.263,0.248,0.245,,
18-May-17,1,0.416,0.416,0.301,0.301,0.289,,0.281,0.281,0.263,0.247,0.245,,
19-May-17,1,0.417,0.417,0.301,0.301,0.289,,0.281,0.281,0.262,0.247,0.245,,
20-May-17,1,0.453,0.453,0.301,0.301,0.289,,0.284,0.284,0.266,0.251,0.245,,
21-May-17,1,0.44,0.44,0.303,0.303,0.294,,0.188,0.188,0.274,0.174,0.245,,
22-May-17,1,0.438,0.438,0.303,0.303,0.294,,0.189,0.189,0.274,0.174,0.245,,
23-May-17,1,0.437,0.437,0.303,0.303,0.294,,0.196,0.196,0.279,0.181,0.245,,
24-May-17,1,0.437,0.437,0.303,0.303,0.295,,0.197,0.197,0.279,0.181,0.245,,
25-May-17,1,0.437,0.437,0.303,0.303,0.295,,0.197,0.197,0.279,0.182,0.245,,
26-May-17,1,0.387,0.387,0.303,0.303,0.295,,0.198,0.198,0.28,0.219,0.245,,
27-May-17,1,0.405,0.405,0.303,0.303,0.295,,0.198,0.198,0.281,0.219,0.245,,
28-May-17,1,0.4,0.4,0.308,0.308,0.295,,0.196,0.196,0.282,0.219,0.248,,
29-May-17,1,0.383,0.383,0.308,0.308,0.297,,0.196,0.196,0.282,0.228,0.248,,
30-May-17,1,0.383,0.383,0.313,0.313,0.301,,0.202,0.202,0.282,0.227,0.249,,
31-May-17,1,0.395,0.395,0.312,0.312,0.302,,0.201,0.201,0.282,0.227,0.249,,
1-Jun-17,1,0.372,0.372,0.31,0.31,0.306,,0.203,0.203,0.282,0.221,0.249,,
2-Jun-17,1,0.372,0.372,0.31,0.31,0.306,,0.203,0.203,0.282,0.22,0.252,,
3-Jun-17,1,0.373,0.373,0.309,0.309,0.306,,0.203,0.203,0.282,0.22,0.252,,
4-Jun-17,1,0.373,0.373,0.309,0.309,0.306,,0.203,0.203,0.282,0.219,0.253,,
5-Jun-17,1,0.373,0.373,0.305,0.305,0.306,,0.207,0.207,0.284,0.216,0.253,,
6-Jun-17,1,0.395,0.395,0.295,0.295,0.278,,,,0.276,0.224,0.254,,
7-Jun-17,1,0.376,0.376,0.298,0.298,0.263,,,,0.276,0.224,0.254,,
8-Jun-17,1,0.382,0.382,0.296,0.296,0.263,,,,0.277,0.225,0.25,,
9-Jun-17,1,0.37,0.37,0.296,0.296,0.263,,,,0.277,0.225,0.25,,
10-Jun-17,1,0.399,0.399,0.292,0.292,0.268,,0.219,0.219,0.25,0.228,0.247,,
11-Jun-17,1,0.436,0.436,0.278,0.278,0.282,,0.207,0.207,0.252,0.228,0.251,,
12-Jun-17,1,0.432,0.432,0.281,0.281,0.279,,0.207,0.207,0.252,0.234,0.251,,
13-Jun-17,1,0.432,0.432,0.28,0.28,0.279,,0.207,0.207,0.253,0.234,0.251,,
